,_step,_wandb,val_acc,train_acc,_timestamp,lr,epoch,_runtime,test_acc,fold,model,layers,dataset,batch_size,hidden_dims,repetitions,dataset_size
1153,199.0,{'runtime': 55},0.76,0.91,1702385000.382177,1e-05,199.0,56.17532300949097,0.7065217391304348,1,GINE,4,HotEdgesFull,8,64,"[1, 2]",100
1154,199.0,{'runtime': 13},0.72,0.92,1702384948.560813,1e-05,199.0,13.901022911071776,0.7608695652173914,1,GlobalAttentionNet,3,HotEdgesFull,8,64,"[1, 2]",100
1155,199.0,{'runtime': 34},0.88,0.89,1702384969.184208,1e-05,199.0,35.236756801605225,0.8043478260869565,1,GINE,3,HotEdgesFull,8,64,"[1, 2]",100
1156,199.0,{'runtime': 13},0.68,0.95,1702384939.977655,1e-05,199.0,13.602669954299929,0.6413043478260869,1,GlobalAttentionNet,2,HotEdgesFull,8,64,"[1, 2]",100
1157,199.0,{'runtime': 25},0.8,0.94,1702384940.013043,1e-05,199.0,25.85089898109436,0.7934782608695652,1,GINE,2,HotEdgesFull,8,64,"[1, 2]",100
1158,199.0,{'runtime': 11},0.8,0.91,1702384926.122732,1e-05,199.0,12.092325925827026,0.782608695652174,1,GlobalAttentionNet,1,HotEdgesFull,8,64,"[1, 2]",100
1159,199.0,{'runtime': 17},0.92,0.99,1702384930.45298,1e-05,199.0,17.902348041534424,0.8586956521739131,1,GINE,1,HotEdgesFull,8,64,"[1, 2]",100
1160,199.0,{'runtime': 14},0.76,0.91,1702384915.182741,1e-05,199.0,14.89246702194214,0.7608695652173914,1,GlobalAttentionNet,4,HotEdgesFull,8,32,"[1, 2]",100
1161,199.0,{'runtime': 37},0.92,0.96,1702384930.22146,1e-05,199.0,38.35905575752258,0.8586956521739131,1,GINE,4,HotEdgesFull,8,32,"[1, 2]",100
1162,199.0,{'runtime': 13},0.76,0.92,1702384902.441011,1e-05,199.0,14.2325918674469,0.75,1,GlobalAttentionNet,3,HotEdgesFull,8,32,"[1, 2]",100
1163,199.0,{'runtime': 30},0.72,0.96,1702384918.684247,1e-05,199.0,31.387380123138428,0.7934782608695652,1,GINE,3,HotEdgesFull,8,32,"[1, 2]",100
1164,199.0,{'runtime': 12},0.76,0.91,1702384899.911946,1e-05,199.0,13.648401021957396,0.8152173913043478,1,GlobalAttentionNet,2,HotEdgesFull,8,32,"[1, 2]",100
1165,199.0,{'runtime': 24},0.92,0.99,1702384901.851982,1e-05,199.0,24.77278208732605,0.9130434782608696,1,GINE,2,HotEdgesFull,8,32,"[1, 2]",100
1166,199.0,{'runtime': 11},0.84,0.87,1702384878.82958,1e-05,199.0,11.69334101676941,0.7608695652173914,1,GlobalAttentionNet,1,HotEdgesFull,8,32,"[1, 2]",100
1167,199.0,{'runtime': 16},0.92,0.97,1702384882.6457448,1e-05,199.0,16.766689777374268,0.9130434782608696,1,GINE,1,HotEdgesFull,8,32,"[1, 2]",100
1168,199.0,{'runtime': 13},0.8,0.88,1702384874.170987,1e-05,199.0,14.210943937301636,0.782608695652174,1,GlobalAttentionNet,4,HotEdgesFull,8,16,"[1, 2]",100
1169,199.0,{'runtime': 35},0.76,0.91,1702384889.222614,1e-05,199.0,35.66403102874756,0.8260869565217391,1,GINE,4,HotEdgesFull,8,16,"[1, 2]",100
1170,199.0,{'runtime': 12},0.8,0.87,1702384863.801298,1e-05,199.0,12.810675859451294,0.7608695652173914,1,GlobalAttentionNet,3,HotEdgesFull,8,16,"[1, 2]",100
1171,199.0,{'runtime': 28},0.88,0.94,1702384874.3146229,1e-05,199.0,29.040167808532715,0.8260869565217391,1,GINE,3,HotEdgesFull,8,16,"[1, 2]",100
1172,199.0,{'runtime': 12},0.8,0.87,1702384853.957928,1e-05,199.0,13.12026596069336,0.7608695652173914,1,GlobalAttentionNet,2,HotEdgesFull,8,16,"[1, 2]",100
1173,199.0,{'runtime': 23},0.76,0.94,1702384853.873012,1e-05,199.0,24.115139961242676,0.717391304347826,1,GINE,2,HotEdgesFull,8,16,"[1, 2]",100
1174,199.0,{'runtime': 11},0.84,0.87,1702384839.275056,1e-05,199.0,11.76020121574402,0.782608695652174,1,GlobalAttentionNet,1,HotEdgesFull,8,16,"[1, 2]",100
1175,199.0,{'runtime': 18},0.92,0.95,1702384838.5830169,1e-05,199.0,18.72073197364807,0.8913043478260869,1,GINE,1,HotEdgesFull,8,16,"[1, 2]",100
1176,199.0,{'runtime': 17},0.84,0.85,1702384832.62143,1e-05,199.0,17.646606922149658,0.782608695652174,0,GlobalAttentionNet,4,HotEdgesFull,8,64,"[1, 2]",100
1177,199.0,{'runtime': 41},0.88,0.83,1702384850.673565,1e-05,199.0,42.49668884277344,0.7608695652173914,0,GINE,4,HotEdgesFull,8,64,"[1, 2]",100
1178,199.0,{'runtime': 14},0.84,0.9,1702384816.732987,1e-05,199.0,15.268944025039673,0.7608695652173914,0,GlobalAttentionNet,3,HotEdgesFull,8,64,"[1, 2]",100
1179,199.0,{'runtime': 35},0.92,0.97,1702384834.232779,1e-05,199.0,35.538753032684326,0.9021739130434784,0,GINE,3,HotEdgesFull,8,64,"[1, 2]",100
1180,199.0,{'runtime': 13},0.84,0.91,1702384807.699719,1e-05,199.0,13.833828926086426,0.75,0,GlobalAttentionNet,2,HotEdgesFull,8,64,"[1, 2]",100
1181,199.0,{'runtime': 25},0.76,0.93,1702384819.8388622,1e-05,199.0,26.19718313217163,0.7391304347826086,0,GINE,2,HotEdgesFull,8,64,"[1, 2]",100
1182,199.0,{'runtime': 10},0.88,0.85,1702384794.2090151,1e-05,199.0,11.404746055603027,0.782608695652174,0,GlobalAttentionNet,1,HotEdgesFull,8,64,"[1, 2]",100
1183,199.0,{'runtime': 17},0.96,0.97,1702384793.394973,1e-05,199.0,17.92828392982483,0.8913043478260869,0,GINE,1,HotEdgesFull,8,64,"[1, 2]",100
1184,199.0,{'runtime': 14},0.88,0.85,1702384787.275001,1e-05,199.0,14.521801948547363,0.782608695652174,0,GlobalAttentionNet,4,HotEdgesFull,8,32,"[1, 2]",100
1185,199.0,{'runtime': 36},0.84,0.89,1702384805.214729,1e-05,199.0,36.695396184921265,0.8043478260869565,0,GINE,4,HotEdgesFull,8,32,"[1, 2]",100
1186,199.0,{'runtime': 13},0.84,0.85,1702384781.549906,1e-05,199.0,13.869301080703735,0.7717391304347826,0,GlobalAttentionNet,3,HotEdgesFull,8,32,"[1, 2]",100
1187,199.0,{'runtime': 30},0.84,0.89,1702384783.634686,1e-05,199.0,30.93279790878296,0.7608695652173914,0,GINE,3,HotEdgesFull,8,32,"[1, 2]",100
1188,199.0,{'runtime': 12},0.88,0.85,1702384762.842399,1e-05,199.0,13.32591199874878,0.782608695652174,0,GlobalAttentionNet,2,HotEdgesFull,8,32,"[1, 2]",100
1189,199.0,{'runtime': 24},0.88,0.93,1702384771.6640089,1e-05,199.0,25.47195076942444,0.8152173913043478,0,GINE,2,HotEdgesFull,8,32,"[1, 2]",100
1190,199.0,{'runtime': 13},0.88,0.85,1702384756.311262,1e-05,199.0,13.591641902923584,0.7934782608695652,0,GlobalAttentionNet,1,HotEdgesFull,8,32,"[1, 2]",100
1191,199.0,{'runtime': 18},0.88,0.88,1702384757.5076458,1e-05,199.0,20.62249493598938,0.782608695652174,0,GINE,1,HotEdgesFull,8,32,"[1, 2]",100
1192,199.0,{'runtime': 14},0.84,0.85,1702384738.1212502,1e-05,199.0,14.826356172561646,0.7717391304347826,0,GlobalAttentionNet,4,HotEdgesFull,8,16,"[1, 2]",100
1193,199.0,{'runtime': 39},0.8,0.89,1702384761.193123,1e-05,199.0,39.87665820121765,0.8152173913043478,0,GINE,4,HotEdgesFull,8,16,"[1, 2]",100
1194,199.0,{'runtime': 13},0.84,0.85,1702384730.743476,1e-05,199.0,14.359531879425049,0.7934782608695652,0,GlobalAttentionNet,3,HotEdgesFull,8,16,"[1, 2]",100
1195,199.0,{'runtime': 31},0.92,1.0,1702384743.5639591,1e-05,199.0,32.019628047943115,0.8260869565217391,0,GINE,3,HotEdgesFull,8,16,"[1, 2]",100
1196,199.0,{'runtime': 12},0.88,0.85,1702384724.275887,1e-05,199.0,13.262815952301024,0.8043478260869565,0,GlobalAttentionNet,2,HotEdgesFull,8,16,"[1, 2]",100
1197,199.0,{'runtime': 24},0.96,0.97,1702384735.585045,1e-05,199.0,25.35812211036682,0.7934782608695652,0,GINE,2,HotEdgesFull,8,16,"[1, 2]",100
1198,199.0,{'runtime': 9},0.88,0.85,1702384706.4237282,1e-05,199.0,10.442564249038696,0.7717391304347826,0,GlobalAttentionNet,1,HotEdgesFull,8,16,"[1, 2]",100
1199,199.0,{'runtime': 15},0.96,0.99,1702384712.235564,1e-05,199.0,16.527606964111328,0.9021739130434784,0,GINE,1,HotEdgesFull,8,16,"[1, 2]",100
1200,199.0,{'runtime': 11},0.9166666666666666,0.9803921568627452,1702384700.8295512,1e-05,199.0,11.57731032371521,0.7282608695652174,4,GlobalAttentionNet,4,HotEdgesFull,8,64,"[1, 2]",50
1201,199.0,{'runtime': 24},0.8333333333333334,0.9019607843137256,1702384712.647444,1e-05,199.0,25.43582797050476,0.6956521739130435,4,GINE,4,HotEdgesFull,8,64,"[1, 2]",50
1202,199.0,{'runtime': 11},1.0,0.9411764705882352,1702384696.864697,1e-05,199.0,12.34109091758728,0.75,4,GlobalAttentionNet,3,HotEdgesFull,8,64,"[1, 2]",50
1203,199.0,{'runtime': 20},0.8333333333333334,0.9019607843137256,1702384696.222111,1e-05,199.0,20.86923098564148,0.7282608695652174,4,GINE,3,HotEdgesFull,8,64,"[1, 2]",50
1204,199.0,{'runtime': 9},0.9166666666666666,0.9803921568627452,1702384685.016286,1e-05,199.0,9.585856914520264,0.7391304347826086,4,GlobalAttentionNet,2,HotEdgesFull,8,64,"[1, 2]",50
1205,199.0,{'runtime': 16},0.9166666666666666,0.9607843137254902,1702384686.124754,1e-05,199.0,16.927109956741333,0.7717391304347826,4,GINE,2,HotEdgesFull,8,64,"[1, 2]",50
1206,199.0,{'runtime': 9},1.0,0.9215686274509804,1702384673.815518,1e-05,199.0,10.191529989242554,0.7065217391304348,4,GlobalAttentionNet,1,HotEdgesFull,8,64,"[1, 2]",50
1207,199.0,{'runtime': 13},0.75,0.9607843137254902,1702384675.10846,1e-05,199.0,14.254026889801024,0.7282608695652174,4,GINE,1,HotEdgesFull,8,64,"[1, 2]",50
1208,199.0,{'runtime': 10},0.9166666666666666,0.9215686274509804,1702384665.245002,1e-05,199.0,11.281373977661133,0.75,4,GlobalAttentionNet,4,HotEdgesFull,8,32,"[1, 2]",50
1209,199.0,{'runtime': 23},0.9166666666666666,0.9215686274509804,1702384677.2871869,1e-05,199.0,24.2814679145813,0.6521739130434783,4,GINE,4,HotEdgesFull,8,32,"[1, 2]",50
1210,199.0,{'runtime': 9},1.0,0.9411764705882352,1702384657.940278,1e-05,199.0,9.735764980316162,0.7391304347826086,4,GlobalAttentionNet,3,HotEdgesFull,8,32,"[1, 2]",50
1211,199.0,{'runtime': 18},0.9166666666666666,0.8627450980392157,1702384662.767136,1e-05,199.0,18.865058183670044,0.782608695652174,4,GINE,3,HotEdgesFull,8,32,"[1, 2]",50
1212,199.0,{'runtime': 9},1.0,0.9411764705882352,1702384652.626494,1e-05,199.0,9.575462818145752,0.717391304347826,4,GlobalAttentionNet,2,HotEdgesFull,8,32,"[1, 2]",50
1213,199.0,{'runtime': 14},0.9166666666666666,0.9803921568627452,1702384649.95045,1e-05,199.0,15.22116994857788,0.7934782608695652,4,GINE,2,HotEdgesFull,8,32,"[1, 2]",50
1214,199.0,{'runtime': 8},0.9166666666666666,0.8823529411764706,1702384642.427056,1e-05,199.0,9.272029161453249,0.6956521739130435,4,GlobalAttentionNet,1,HotEdgesFull,8,32,"[1, 2]",50
1215,199.0,{'runtime': 11},0.9166666666666666,0.9215686274509804,1702384645.0389252,1e-05,199.0,12.908093214035034,0.7282608695652174,4,GINE,1,HotEdgesFull,8,32,"[1, 2]",50
1216,199.0,{'runtime': 10},0.9166666666666666,0.9215686274509804,1702384632.6664808,1e-05,199.0,10.595680713653564,0.7608695652173914,4,GlobalAttentionNet,4,HotEdgesFull,8,16,"[1, 2]",50
1217,199.0,{'runtime': 21},1.0,0.8823529411764706,1702384639.380936,1e-05,199.0,21.943614959716797,0.8043478260869565,4,GINE,4,HotEdgesFull,8,16,"[1, 2]",50
1218,199.0,{'runtime': 10},0.9166666666666666,0.9019607843137256,1702384624.899982,1e-05,199.0,10.803781032562256,0.7608695652173914,4,GlobalAttentionNet,3,HotEdgesFull,8,16,"[1, 2]",50
1219,199.0,{'runtime': 18},0.9166666666666666,0.9607843137254902,1702384631.787195,1e-05,199.0,19.234857082366943,0.782608695652174,4,GINE,3,HotEdgesFull,8,16,"[1, 2]",50
1220,199.0,{'runtime': 9},1.0,0.8823529411764706,1702384621.1494558,1e-05,199.0,10.04755687713623,0.7391304347826086,4,GlobalAttentionNet,2,HotEdgesFull,8,16,"[1, 2]",50
1221,199.0,{'runtime': 15},0.9166666666666666,0.9215686274509804,1702384622.692178,1e-05,199.0,15.79499101638794,0.717391304347826,4,GINE,2,HotEdgesFull,8,16,"[1, 2]",50
1222,199.0,{'runtime': 7},0.9166666666666666,0.9019607843137256,1702384605.449079,1e-05,199.0,8.415229082107544,0.7391304347826086,4,GlobalAttentionNet,1,HotEdgesFull,8,16,"[1, 2]",50
1223,199.0,{'runtime': 11},0.9166666666666666,0.9019607843137256,1702384605.11361,1e-05,199.0,11.883126974105837,0.7065217391304348,4,GINE,1,HotEdgesFull,8,16,"[1, 2]",50
1224,150.0,,0.75,0.9607843137254902,1702384597.615133,1e-05,150.0,10.712471961975098,0.7608695652173914,3,GlobalAttentionNet,4,HotEdgesFull,8,64,"[1, 2]",50
1225,199.0,{'runtime': 11},0.8333333333333334,0.9607843137254902,1702384597.782466,1e-05,199.0,12.09031581878662,0.7282608695652174,3,GlobalAttentionNet,3,HotEdgesFull,8,64,"[1, 2]",50
1226,199.0,{'runtime': 23},0.75,0.9215686274509804,1702384610.7831638,1e-05,199.0,24.514874696731567,0.717391304347826,3,GINE,4,HotEdgesFull,8,64,"[1, 2]",50
1227,199.0,{'runtime': 20},0.6666666666666666,1.0,1702384596.897707,1e-05,199.0,20.89734196662903,0.7934782608695652,3,GINE,3,HotEdgesFull,8,64,"[1, 2]",50
1228,199.0,{'runtime': 8},0.8333333333333334,0.9607843137254902,1702384581.921004,1e-05,199.0,9.343075037002563,0.7282608695652174,3,GlobalAttentionNet,2,HotEdgesFull,8,64,"[1, 2]",50
1229,199.0,{'runtime': 16},0.8333333333333334,0.9607843137254902,1702384587.242285,1e-05,199.0,16.6200590133667,0.782608695652174,3,GINE,2,HotEdgesFull,8,64,"[1, 2]",50
1230,199.0,{'runtime': 9},0.8333333333333334,0.9607843137254902,1702384574.7610502,1e-05,199.0,9.743126153945925,0.7282608695652174,3,GlobalAttentionNet,1,HotEdgesFull,8,64,"[1, 2]",50
1231,199.0,{'runtime': 11},0.75,0.9215686274509804,1702384577.312866,1e-05,199.0,12.346436977386476,0.7717391304347826,3,GINE,1,HotEdgesFull,8,64,"[1, 2]",50
1232,199.0,{'runtime': 9},0.75,0.9607843137254902,1702384562.575968,1e-05,199.0,10.472604990005491,0.75,3,GlobalAttentionNet,4,HotEdgesFull,8,32,"[1, 2]",50
1233,199.0,{'runtime': 22},0.6666666666666666,0.9215686274509804,1702384573.903162,1e-05,199.0,23.140660047531128,0.7717391304347826,3,GINE,4,HotEdgesFull,8,32,"[1, 2]",50
1234,199.0,{'runtime': 9},0.75,0.9607843137254902,1702384559.461932,1e-05,199.0,9.920181035995483,0.75,3,GlobalAttentionNet,3,HotEdgesFull,8,32,"[1, 2]",50
1235,199.0,{'runtime': 19},0.75,0.9607843137254902,1702384564.4749131,1e-05,199.0,19.81083607673645,0.7717391304347826,3,GINE,3,HotEdgesFull,8,32,"[1, 2]",50
1236,199.0,{'runtime': 10},0.75,0.9607843137254902,1702384553.894284,1e-05,199.0,10.60532808303833,0.7391304347826086,3,GlobalAttentionNet,2,HotEdgesFull,8,32,"[1, 2]",50
1237,199.0,{'runtime': 14},0.8333333333333334,1.0,1702384554.286155,1e-05,199.0,15.474304914474487,0.7934782608695652,3,GINE,2,HotEdgesFull,8,32,"[1, 2]",50
1238,199.0,{'runtime': 7},0.8333333333333334,0.9019607843137256,1702384539.534664,1e-05,199.0,8.482542991638184,0.717391304347826,3,GlobalAttentionNet,1,HotEdgesFull,8,32,"[1, 2]",50
1239,199.0,{'runtime': 10},0.75,0.9607843137254902,1702384541.21474,1e-05,199.0,11.35119605064392,0.8043478260869565,3,GINE,1,HotEdgesFull,8,32,"[1, 2]",50
1240,199.0,{'runtime': 10},0.75,0.9607843137254902,1702384533.434852,1e-05,199.0,10.952060222625732,0.7391304347826086,3,GlobalAttentionNet,4,HotEdgesFull,8,16,"[1, 2]",50
1241,199.0,{'runtime': 21},0.6666666666666666,0.8823529411764706,1702384540.6760662,1e-05,199.0,22.1234872341156,0.7608695652173914,3,GINE,4,HotEdgesFull,8,16,"[1, 2]",50
1242,199.0,{'runtime': 9},0.75,0.9803921568627452,1702384528.006839,1e-05,199.0,9.691071033477783,0.7391304347826086,3,GlobalAttentionNet,3,HotEdgesFull,8,16,"[1, 2]",50
1243,199.0,{'runtime': 18},0.6666666666666666,0.9019607843137256,1702384532.807839,1e-05,199.0,19.22902488708496,0.8043478260869565,3,GINE,3,HotEdgesFull,8,16,"[1, 2]",50
1244,199.0,{'runtime': 9},0.75,0.9411764705882352,1702384519.635481,1e-05,199.0,9.634106159210203,0.75,3,GlobalAttentionNet,2,HotEdgesFull,8,16,"[1, 2]",50
1245,199.0,{'runtime': 14},0.75,1.0,1702384519.059762,1e-05,199.0,15.254647970199583,0.782608695652174,3,GINE,2,HotEdgesFull,8,16,"[1, 2]",50
1246,199.0,{'runtime': 7},0.75,0.9411764705882352,1702384506.8397288,1e-05,199.0,9.20336389541626,0.7717391304347826,3,GlobalAttentionNet,1,HotEdgesFull,8,16,"[1, 2]",50
1247,199.0,{'runtime': 10},0.75,0.9215686274509804,1702384508.6009989,1e-05,199.0,11.368270874023438,0.782608695652174,3,GINE,1,HotEdgesFull,8,16,"[1, 2]",50
1248,199.0,{'runtime': 10},0.8461538461538461,0.98,1702384501.485713,1e-05,199.0,11.492110967636108,0.7282608695652174,2,GlobalAttentionNet,4,HotEdgesFull,8,64,"[1, 2]",50
1249,199.0,{'runtime': 23},0.6923076923076923,0.94,1702384512.808536,1e-05,199.0,25.539185047149655,0.7065217391304348,2,GINE,4,HotEdgesFull,8,64,"[1, 2]",50
1250,199.0,{'runtime': 9},0.7692307692307693,0.98,1702384492.68117,1e-05,199.0,9.96342396736145,0.7391304347826086,2,GlobalAttentionNet,3,HotEdgesFull,8,64,"[1, 2]",50
1251,199.0,{'runtime': 19},0.7692307692307693,0.98,1702384498.554325,1e-05,199.0,20.243640184402462,0.6847826086956522,2,GINE,3,HotEdgesFull,8,64,"[1, 2]",50
1252,199.0,{'runtime': 9},0.7692307692307693,0.98,1702384486.329068,1e-05,199.0,10.23481583595276,0.7065217391304348,2,GlobalAttentionNet,2,HotEdgesFull,8,64,"[1, 2]",50
1253,199.0,{'runtime': 15},0.7692307692307693,0.98,1702384487.345005,1e-05,199.0,16.063158988952637,0.6956521739130435,2,GINE,2,HotEdgesFull,8,64,"[1, 2]",50
1254,199.0,{'runtime': 8},0.7692307692307693,0.98,1702384474.2949069,1e-05,199.0,8.874058961868286,0.7282608695652174,2,GlobalAttentionNet,1,HotEdgesFull,8,64,"[1, 2]",50
1255,199.0,{'runtime': 11},0.7692307692307693,0.98,1702384473.373418,1e-05,199.0,11.693795204162598,0.6956521739130435,2,GINE,1,HotEdgesFull,8,64,"[1, 2]",50
1256,199.0,{'runtime': 10},0.7692307692307693,0.98,1702384464.018934,1e-05,199.0,11.345142126083374,0.75,2,GlobalAttentionNet,4,HotEdgesFull,8,32,"[1, 2]",50
1257,199.0,{'runtime': 22},0.8461538461538461,0.9,1702384476.027616,1e-05,199.0,24.56502890586853,0.7717391304347826,2,GINE,4,HotEdgesFull,8,32,"[1, 2]",50
1258,199.0,{'runtime': 9},0.8461538461538461,0.98,1702384460.927903,1e-05,199.0,9.88115382194519,0.7391304347826086,2,GlobalAttentionNet,3,HotEdgesFull,8,32,"[1, 2]",50
1259,199.0,{'runtime': 18},0.6923076923076923,0.96,1702384464.013582,1e-05,199.0,19.113638877868652,0.8043478260869565,2,GINE,3,HotEdgesFull,8,32,"[1, 2]",50
1260,199.0,{'runtime': 8},0.8461538461538461,0.98,1702384450.559044,1e-05,199.0,9.46776008605957,0.75,2,GlobalAttentionNet,2,HotEdgesFull,8,32,"[1, 2]",50
1261,199.0,{'runtime': 14},0.8461538461538461,0.98,1702384454.7403991,1e-05,199.0,15.071073055267334,0.7065217391304348,2,GINE,2,HotEdgesFull,8,32,"[1, 2]",50
1262,199.0,{'runtime': 8},0.8461538461538461,0.98,1702384439.398665,1e-05,199.0,8.742233991622925,0.7282608695652174,2,GlobalAttentionNet,1,HotEdgesFull,8,32,"[1, 2]",50
1263,199.0,{'runtime': 11},0.8461538461538461,1.0,1702384442.047152,1e-05,199.0,11.832718133926392,0.7391304347826086,2,GINE,1,HotEdgesFull,8,32,"[1, 2]",50
1264,199.0,{'runtime': 9},0.6923076923076923,0.88,1702384434.839843,1e-05,199.0,10.286646127700806,0.6956521739130435,2,GlobalAttentionNet,4,HotEdgesFull,8,16,"[1, 2]",50
1265,199.0,{'runtime': 22},0.8461538461538461,0.88,1702384443.634499,1e-05,199.0,22.507968187332153,0.75,2,GINE,4,HotEdgesFull,8,16,"[1, 2]",50
1266,199.0,{'runtime': 9},0.8461538461538461,0.96,1702384428.8943229,1e-05,199.0,10.10798478126526,0.75,2,GlobalAttentionNet,3,HotEdgesFull,8,16,"[1, 2]",50
1267,199.0,{'runtime': 17},0.8461538461538461,0.96,1702384428.419164,1e-05,199.0,18.29432582855225,0.7282608695652174,2,GINE,3,HotEdgesFull,8,16,"[1, 2]",50
1268,199.0,{'runtime': 8},0.7692307692307693,0.98,1702384418.307806,1e-05,199.0,9.003634929656982,0.7608695652173914,2,GlobalAttentionNet,2,HotEdgesFull,8,16,"[1, 2]",50
1269,199.0,{'runtime': 15},0.7692307692307693,0.94,1702384420.1952572,1e-05,199.0,15.676698207855225,0.6739130434782609,2,GINE,2,HotEdgesFull,8,16,"[1, 2]",50
1270,199.0,{'runtime': 9},0.7692307692307693,0.98,1702384413.1447492,1e-05,199.0,9.521589279174805,0.7065217391304348,2,GlobalAttentionNet,1,HotEdgesFull,8,16,"[1, 2]",50
1271,199.0,{'runtime': 12},0.7692307692307693,0.98,1702384410.499166,1e-05,199.0,12.552791118621826,0.782608695652174,2,GINE,1,HotEdgesFull,8,16,"[1, 2]",50
1272,199.0,{'runtime': 10},0.8461538461538461,0.94,1702384400.4436648,1e-05,199.0,11.221667766571043,0.717391304347826,1,GlobalAttentionNet,4,HotEdgesFull,8,64,"[1, 2]",50
1273,199.0,{'runtime': 24},0.9230769230769232,0.92,1702384410.580787,1e-05,199.0,25.34173798561096,0.717391304347826,1,GINE,4,HotEdgesFull,8,64,"[1, 2]",50
1274,199.0,{'runtime': 10},0.9230769230769232,0.94,1702384395.008501,1e-05,199.0,11.154189109802246,0.7391304347826086,1,GlobalAttentionNet,3,HotEdgesFull,8,64,"[1, 2]",50
1275,199.0,{'runtime': 21},0.9230769230769232,0.94,1702384399.558429,1e-05,199.0,21.57528710365295,0.6956521739130435,1,GINE,3,HotEdgesFull,8,64,"[1, 2]",50
1276,199.0,{'runtime': 10},0.8461538461538461,0.94,1702384389.06289,1e-05,199.0,11.448881149291992,0.7282608695652174,1,GlobalAttentionNet,2,HotEdgesFull,8,64,"[1, 2]",50
1277,199.0,{'runtime': 16},0.9230769230769232,0.94,1702384388.6661172,1e-05,199.0,16.992228269577026,0.75,1,GINE,2,HotEdgesFull,8,64,"[1, 2]",50
1278,199.0,{'runtime': 8},0.8461538461538461,0.94,1702384377.447404,1e-05,199.0,9.288429260253906,0.717391304347826,1,GlobalAttentionNet,1,HotEdgesFull,8,64,"[1, 2]",50
1279,199.0,{'runtime': 11},0.8461538461538461,0.96,1702384374.996017,1e-05,199.0,12.043591976165771,0.7282608695652174,1,GINE,1,HotEdgesFull,8,64,"[1, 2]",50
1280,199.0,{'runtime': 10},0.8461538461538461,0.94,1702384368.8195908,1e-05,199.0,11.399755716323853,0.717391304347826,1,GlobalAttentionNet,4,HotEdgesFull,8,32,"[1, 2]",50
1281,199.0,{'runtime': 24},0.8461538461538461,0.88,1702384374.3262138,1e-05,199.0,25.353863954544067,0.75,1,GINE,4,HotEdgesFull,8,32,"[1, 2]",50
1282,199.0,{'runtime': 10},0.8461538461538461,0.94,1702384359.55549,1e-05,199.0,12.047483921051024,0.7608695652173914,1,GlobalAttentionNet,3,HotEdgesFull,8,32,"[1, 2]",50
1283,199.0,{'runtime': 21},0.9230769230769232,1.0,1702384367.869204,1e-05,199.0,21.69132113456726,0.7282608695652174,1,GINE,3,HotEdgesFull,8,32,"[1, 2]",50
1284,199.0,{'runtime': 10},0.8461538461538461,0.94,1702384352.724811,1e-05,199.0,10.774655103683472,0.7391304347826086,1,GlobalAttentionNet,2,HotEdgesFull,8,32,"[1, 2]",50
1285,199.0,{'runtime': 17},0.9230769230769232,0.88,1702384358.7697332,1e-05,199.0,18.067116260528564,0.7608695652173914,1,GINE,2,HotEdgesFull,8,32,"[1, 2]",50
1286,199.0,{'runtime': 8},0.8461538461538461,0.94,1702384337.354199,1e-05,199.0,8.717427968978882,0.7282608695652174,1,GlobalAttentionNet,1,HotEdgesFull,8,32,"[1, 2]",50
1287,199.0,{'runtime': 11},0.9230769230769232,0.92,1702384338.714595,1e-05,199.0,11.929628133773804,0.7282608695652174,1,GINE,1,HotEdgesFull,8,32,"[1, 2]",50
1288,199.0,{'runtime': 11},0.8461538461538461,0.94,1702384333.497432,1e-05,199.0,12.151686906814575,0.7391304347826086,1,GlobalAttentionNet,4,HotEdgesFull,8,16,"[1, 2]",50
1289,199.0,{'runtime': 22},0.9230769230769232,0.86,1702384344.406768,1e-05,199.0,23.072161197662354,0.8043478260869565,1,GINE,4,HotEdgesFull,8,16,"[1, 2]",50
1290,199.0,{'runtime': 10},0.9230769230769232,0.94,1702384331.244556,1e-05,199.0,11.54833197593689,0.7282608695652174,1,GlobalAttentionNet,3,HotEdgesFull,8,16,"[1, 2]",50
1291,199.0,{'runtime': 18},0.8461538461538461,0.88,1702384334.175954,1e-05,199.0,19.130663871765137,0.7608695652173914,1,GINE,3,HotEdgesFull,8,16,"[1, 2]",50
1292,199.0,{'runtime': 8},0.8461538461538461,0.94,1702384314.381887,1e-05,199.0,8.766876935958862,0.7391304347826086,1,GlobalAttentionNet,2,HotEdgesFull,8,16,"[1, 2]",50
1293,199.0,{'runtime': 13},0.7692307692307693,0.94,1702384316.2872262,1e-05,199.0,14.157340288162231,0.7282608695652174,1,GINE,2,HotEdgesFull,8,16,"[1, 2]",50
1294,199.0,{'runtime': 8},0.8461538461538461,0.92,1702384309.337754,1e-05,199.0,8.998325109481812,0.7391304347826086,1,GlobalAttentionNet,1,HotEdgesFull,8,16,"[1, 2]",50
1295,199.0,{'runtime': 11},0.8461538461538461,0.96,1702384307.3287108,1e-05,199.0,12.369378805160522,0.782608695652174,1,GINE,1,HotEdgesFull,8,16,"[1, 2]",50
1296,199.0,{'runtime': 11},0.8461538461538461,0.94,1702384297.286218,1e-05,199.0,11.788568019866943,0.717391304347826,0,GlobalAttentionNet,4,HotEdgesFull,8,64,"[1, 2]",50
